DateTime,Bid,Ask,Close
20200109 13:30:00.000,0.0,0.0,8976.1
20200109 13:45:00.000,0.0,0.0,8975.9
20200109 14:00:00.000,0.0,0.0,8974.5
20200109 14:15:00.000,0.0,0.0,8981.9
20200109 14:30:00.000,0.0,0.0,8989.2
20200109 14:45:00.000,0.0,0.0,8985.7
20200109 15:00:00.000,0.0,0.0,8982.5
20200109 15:15:00.000,0.0,0.0,8987.0
20200109 15:30:00.000,0.0,0.0,8993.4
20200109 15:45:00.000,0.0,0.0,8993.1
20200109 16:00:00.000,0.0,0.0,8988.0
20200109 16:15:00.000,0.0,0.0,8982.6
20200109 16:30:00.000,0.0,0.0,8987.5
20200109 16:45:00.000,0.0,0.0,8990.7
20200109 17:00:00.000,0.0,0.0,8983.2
20200109 17:15:00.000,0.0,0.0,8966.5
20200109 17:30:00.000,0.0,0.0,8938.9
20200109 17:45:00.000,0.0,0.0,8963.7
20200109 18:00:00.000,0.0,0.0,8968.2
20200109 18:15:00.000,0.0,0.0,8969.9
20200109 18:30:00.000,0.0,0.0,8974.3
20200109 18:45:00.000,0.0,0.0,8974.2
20200109 19:00:00.000,0.0,0.0,8974.4
20200109 19:15:00.000,0.0,0.0,8977.2
20200109 19:30:00.000,0.0,0.0,8984.9
20200109 19:45:00.000,0.0,0.0,8981.7
20200109 20:00:00.000,0.0,0.0,8973.7
20200109 20:15:00.000,0.0,0.0,8977.4
20200109 20:30:00.000,0.0,0.0,8981.1
20200109 20:45:00.000,0.0,0.0,8989.7
20200109 21:00:00.000,0.0,0.0,8992.1
20200109 23:00:00.000,0.0,0.0,8992.5
20200109 23:15:00.000,0.0,0.0,8999.7
20200109 23:30:00.000,0.0,0.0,8998.9
20200109 23:45:00.000,0.0,0.0,8997.7
20200110 00:00:00.000,0.0,0.0,8998.5
20200110 00:15:00.000,0.0,0.0,9001.6
20200110 00:30:00.000,0.0,0.0,9011.0
20200110 00:45:00.000,0.0,0.0,9011.9
20200110 01:00:00.000,0.0,0.0,9012.1
20200110 01:15:00.000,0.0,0.0,9010.5
20200110 01:30:00.000,0.0,0.0,9006.0
20200110 01:45:00.000,0.0,0.0,9010.2
20200110 02:00:00.000,0.0,0.0,9008.5
20200110 02:15:00.000,0.0,0.0,9007.6
20200110 02:30:00.000,0.0,0.0,9008.9
20200110 02:45:00.000,0.0,0.0,9013.1
20200110 03:00:00.000,0.0,0.0,9012.0
20200110 03:15:00.000,0.0,0.0,9013.2
20200110 03:30:00.000,0.0,0.0,9015.5
20200110 03:45:00.000,0.0,0.0,9020.1
20200110 04:00:00.000,0.0,0.0,9018.2
20200110 04:15:00.000,0.0,0.0,9020.7
